chunk_id,title,content,char_count,category
216,제2조(보상하는 손해),"제2조(보상하는 손해)
 
=== Page 70 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025①회사는 보험기간 중에 보험의 목적이 화재(벼락을 포함합니다 ), 폭발 및 파열로 입은 아래의 손해를 
보상합니다 .
1.사고에 따른 직접손해
2.사고에 따른 소방손해 (화재진압과정에서 발생하는 손해)
3.사고에 따른 피난손해 (피난지에서 5일 동안에 보험의 목적에 생긴 위 제1호 및 제2호의 손해를 포함합니다 )
【폭발, 파열】
폭발, 파열이라 함은 급격한 산화반응을 포함하는 파괴 또는 그 현상을 말합니다 .       
②회사는 제1항에서 보장하는 위험으로 인하여 손해가 발생한 경우 계약자 또는 피보험자가 지출한 아래의 
비용을 추가로 지급합니다 .
1.잔존물 제거비용 : 사고현장에서의 잔존물의 해체비용 , 청소비용 및 차에 싣는 비용. 다만, 제1항에서 
보장하지 않는 위험으로 보험의 목적",730,기타
217,제3조(보험의 목적의 범위),"제3조(보험의 목적의 범위)
 
①이 특별약관에서 보험의 목적이라 함은 아파트 (주상복합아파트의 주거용도 부분 포함)로서 각 호(戶), 실(室) 
이 모두 주택으로만 쓰이는 건물내의 수용가재로서 보험증권에 기재된 가재를 말합니다 .
②제1항의 가재는 건물이외의 것으로 피보험자 또는 그와 같은 세대에 속하는 사람의 소유물 (생활용품 , 
집기·비품 등)을 말합니다 .
③아래의 물건은 제1항의 보험의 목적에 포함되지 않습니다 .
1.건물
2.건물의 부속물 : 피보험자의 소유인 칸막이 , 대문, 담, 곳간 및 이와 비슷한 것
3.건물의 부착물 : 피보험자 소유인 간판, 네온사인 , 안테나 , 선전탑 및 이와 비슷한 것
4.건물의 부속설비 : 피보험자 (보험대상자 ) 소유인 전기, 가스, 난방, 냉방설비 및 이와 비슷한 것
④아래의 물건은 제1항의 보험의 목적에 포함되지 않습니다 .
1.통화, 유가증권 , 인지, 우표 및 이와 비슷한 것
2.귀금속 , 귀중품 (무게나 부피가 휴대할 수 있으",673,기타
218,제4조(보험금을 지급하지 않는 사유),"제4조(보험금을 지급하지 않는 사유)
 
회사는 보험의 목적에 아래의 사유로 생긴 손해에 대하여 보상하지 않습니다 .【청소비용 】 사고현장 및 인근 지역의 토양, 대기 및 수질 오염물질 제거비용과 차에 실은 후 폐기물 
처리비용은 포함되지 않습니다 .
=== Page 71 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/20251.계약자 , 피보험자 또는 이들의 법정대리인의 고의 또는 중대한 과실
2.화재, 폭발, 파열이 발생했을 때 생긴 도난 또는 분실로 생긴 손해
3.보험의 목적의 발효, 자연발열 , 자연발화로 생긴 손해. 그러나 , 자연발열 또는 자연발화로 연소된 다른 보험의 
목적에 생긴 손해는 보상하여 드립니다 .
4.화재에 기인되지 않는 수도관 , 수관 또는 수압기 등의 파열로 생긴 손해
5.발전기 , 여자기 (정류기 포함), 변류기 , 변압기 , 전압조정기 , 축전기 , 개폐기 , 차",838,보장내용
219,제5조(손해의 통지 및 조사),"제5조(손해의 통지 및 조사)
 
①보험의 목적에 손해가 생긴 경우 계약자 또는 피보험자는 지체없이 이를 회사에 알려야 합니다 .
②계약자 또는 피보험자가 제1항의 통지를 게을리하여 손해가 증가된 때에는 회사는 그 증가된 손해는 
보상하여 드리지 않습니다 . 
③회사가 제1항에 대한 손해의 사실을 확인하기 어려운 경우에는 계약자 또는 피보험자에게 필요한 증거자료의 
제출을 요청할 수 있습니다 .
④회사는 제1항의 통지를 받은 때에는 사고가 생긴 건물 또는 그 구내와 거기에 들어있는 피보험자의 소유물을 
조사할 수 있습니다 .",297,기타
220,제6조(보험금의 청구),"제6조(보험금의 청구)
 
피보험자가 보험금을 청구할 때에는 다음의 서류를 회사에 제출하여야 합니다 .
1.보험금 청구서 (회사양식 )
2.신분증 (주민등록증이나 운전면허증 등 사진이 붙은 정부기관발행 신분증 , 본인이 아닌 경우에는 본인의 
인감증명서 , 본인서명사실확인서 또는 안전성과 신뢰성이 확보된 전자적 수단을 활용한 보험수익자 
의사표시의 확인방법 포함)
3.기타 회사가 요구하는 증거자료",224,필요서류
221,제8조(지급보험금의 계산),"제8조(지급보험금의 계산)
를 준용하여 계산하며 , 그 합계액은 보험증권에 기재된 보험가입금액을 한도로 
합니다 . 다만, 잔존물 제거비용은 손해액의 10%를 초과할 수 없습니다 .
②",103,보장내용
222,제2조(보상하는 손해),"제2조(보상하는 손해)
 제2항의 비용손해 중 기타 협력비용은 보험가입금액을 초과한 경우에도 이를 전액 
지급합니다 .
④회사가 손해를 보상한 경우에는 보험가입금액에서 보상액을 뺀 잔액을 손해가 생긴 후의 나머지 보험기간에 
대한 잔존보험가입금액으로 합니다 . 보험의 목적이 둘 이상일 경우에도 각각 동 항의 규정을 적용합니다 .",185,기타
223,제8조(지급보험금의 계산),"제8조(지급보험금의 계산)
 【핵연료물질 】 사용된 연료를 포함합니다 .
【핵연료물질에 의하여 오염된 물질】 원자핵 분열 생성물을 포함합니다 .
=== Page 72 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025①회사가 지급할 보험금은 아래와 같이 계산합니다 .
1.보험가입금액이 보험가액의 80% 해당액과 같거나 클 때 : 보험가입금액을 한도로 손해액 전액. 그러나 
보험가입금액이 보험가액보다 클 때에는 보험가액을 한도로 합니다 .
2.보험가입금액이 보험가액의 80% 해당액보다 작을 때 : 보험가입금액을 한도로 아래의 금액
   손해액 ×보험가입금액
보험가액의 80% 해당액
②동일한 계약의 목적과 동일한 사고에 관하여 보험금을 지급하는 다른 계약(공제계약을 포함합니다 )이 있고 
이들의 보험가입금액의 합계액이 보험가액보다 클 경우에는 아래에 따라 지급보험금을 계산합니다 . 이 경우 
보",838,보장내용
224,제9조(손해방지의무 ),"제9조(손해방지의무 )
 
보험사고가 생긴 때에는 계약자 또는 피보험자는 손해의 방지와 경감에 힘써야 합니다 . 만약, 계약자 또는 
피보험자가 고의 또는 중대한 과실로 이를 게을리한 때에는 방지 또는 경감할 수 있었을 것으로 밝혀진 값을 
손해액에서 뺍니다 .",147,기타
225,제13조(대위권 ),"제13조(대위권 )
 
①회사가 보험금을 지급한 때(현물보상한 경우를 포함합니다 )에는 회사는 지급한 보험금 한도내에서 계약자 
또는 피보험자가 제3자에 대하여 가지는 손해배상청구권을 취득합니다 . 다만, 회사가 보상한 금액이 
피보험자가 입은 손해의 일부인 경우에는 피보험자의 권리를 침해하지 않는 범위내에서 그 권리를 
취득합니다 .
②계약자 또는 피보험자는 제1항에 의하여 회사가 취득한 권리를 행사하거나 지키는 것에 관하여 필요한 
조치를 하여야 하며 또한 회사가 요구하는 증거 및 서류를 제출하여야 합니다 .
③회사는 제1항 및 제2항에 불구하고 타인을 위한 계약의 경우에는 계약자에 대한 대위권을 포기합니다 .
=== Page 73 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025④회사는 제1항에 따른 권리가 계약자 또는 피보험자와 생계를 같이 하는 가족에 대한 것인 경우에는 그 
권리",559,보장내용
226,제14조(사기에 의한 계약),"제14조(사기에 의한 계약)
 
계약자 , 피보험자 또는 이들의 대리인의 사기에 의하여 계약이 성립되었음을 회사가 증명하는 경우에는 
계약체결일부터 5년 이내(사기사실을 안 날부터 1개월 이내)에 계약을 취소할 수 있습니다 .",127,기타
227,제15조(계약의 무효),"제15조(계약의 무효)
 
계약을 맺을 때에 보험의 목적에 이미 사고가 발생하였을 경우 이 계약은 무효로 합니다 . 다만, 회사의 고의 또는 
과실로 계약이 무효로 된 경우와 회사가 승낙 전에 무효임을 알았거나 알 수 있었음에도 불구하고 보험료를 
반환하지 않은 경우에는 보험료를 납입한 날의 다음날부터 반환일까지의 기간에 대하여 회사는 보험개발원이 
공시하는 보험계약대출이율을 연단위 복리로 계산한 금액을 더하여 돌려 드립니다 .",243,기타
228,제16조(타인을 위한 계약),"제16조(타인을 위한 계약)
 
①계약자는 타인을 위한 계약을 체결하는 경우에 그 타인의 위임이 없는 때에는 반드시 이를 회사에 알려야 
하며, 이를 알리지 않았을 때에는 그 타인은 이 계약이 체결된 사실을 알지 못하였다는 사유로 회사에 이의를 
제기할 수 없습니다 .
②타인을 위한 계약에서 보험사고가 발생한 경우에 계약자가 그 타인에게 보험사고의 발생으로 생긴 손해를 
배상한 때에는 계약자는 그 타인의 권리를 해하지 않는 범위 안에서 회사에 보험금의 지급을 청구할 수 
있습니다 .",273,보장내용
229,제17조(제1회 보험료 및 회사의 보장개시 ),"제17조(제1회 보험료 및 회사의 보장개시 )
 
①회사는 계약의 청약을 승낙하고 제1회 보험료 등을 받은 때부터 이 약관이 정한 바에 따라 보장을 합니다 .
②회사가 계약자로부터 계약의 청약과 함께 제1회 보험료 등을 받은 경우에 그 청약을 승낙하기 전에 계약에서 
정한 보험금 지급사유가 생긴 때에는 회사는 계약상의 보장을 합니다 .
③제2항의 규정에도 불구하고 회사는 다음 중 한 가지에 해당되는 경우에는 보장을 하지 않습니다 .
1.보통약관",251,보장내용
230,제30조(중대사유로 인한 해지),"제30조(중대사유로 인한 해지)
의 규정을 준용하여 회사가 보장을 하지 않을 수 있는 경우
④계약자가 제1회 보험료 등을 자동이체 또는 신용카드로 납입하는 경우에는 자동이체신청 및 신용카드매출 
승인에 필요한 정보를 회사에 제공한 때가 제1회 보험료 등을 납입한 때가 되나, 계약자의 책임있는 사유로 
자동이체 또는 매출승인이 불가능한 경우에는 제1회 보험료 등이 납입되지 않은 것으로 봅니다 .
⑤계약이 갱신되는 경우에는 제1항 내지 제3항에 의한 보장은 기존 계약에 의한 보장이 종료하는 때부터 
적용합니다 .",288,기타
231,제1조(용어의 정의),"제1조(용어의 정의)
 
이 특별약관에서 사용되는 용어의 정의는 이 계약의 다른 조항에서 달리 정의되지 않는 한 다음과 같습니다 .
1.계약 관련 용어
=== Page 74 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025가.피보험자 : 보험사고로 인하여 손해를 입은 사람(법인인 경우에는 그 이사 또는 법인의 업무를 집행하는 그 
밖의 기관)을 말합니다 .  
나.보험의 목적: 이 특별약관에 따라 보험에 가입한 물건으로 보험증권에 기재된 아파트 구내의 가재를  
말합니다 . 
【아파트 구내】 주택법 시행형",339,용어정의
232,제3조(공동주택의 종류와 범위),"제3조(공동주택의 종류와 범위)
 제1호에 따른 아파트로서 베란다를 
포함한 전용면적 부분을 말하며 , 복도, 계단, 엘리베이터 , 주차장 등의 공용면적부분은 제외합니다 . 
2.보상 관련 용어
가.보험가입금액 : 회사와 계약자간에 약정한 금액으로 보험사고가 발생할 때 회사가 지급할 최대 보험금을 
말합니다 .
나.보험가액 : 재산보험에 있어 피보험 이익을 금전으로 평가한 금액으로 보험목적에 발생할 수 있는 최대 
손해액을 말합니다 .(회사가 실제 지급하는 보험금은 보험가액을 초과할 수 없습니다 )
다.자기부담금 : 보험사고로 인하여 발생한 손해에 대하여 계약자 또는 피보험자가 부담하는 일정 금액을 
말합니다 .
라.보험금 분담: 이 계약에서 보장하는 위험과 같은 위험을 보장하는 다른 계약(공제계약을 포함합니다 )이 있을 
경우 비율에 따라 손해를 보상합니다 . 
마.대위권 : 회사가 보험금을 지급하고 취득하는 법률상의 권리를 말합니다 .",476,보장내용
233,제2조(보상하는 손해),"제2조(보상하는 손해)
 
①회사는 보험기간 중에 보험의 목적이 보험증권에 기재된 아파트 구내에 보관되어 있는 동안에 강도 또는 
절도(그 미수를 포함합니다 )로 생긴 도난, 훼손 또는 망가진 손해를 이 특별약관에 따라 보험수익자에게 
보상합니다 .
②회사는 도난당한 보험의 목적을 도로 찾는 경우 그에 소요된 정당한 비용은 보상합니다 .",190,기타
234,제3조(보험의 목적의 범위),"제3조(보험의 목적의 범위)
 
①이 특별약관에서 보험의 목적이라 함은 아파트 (주상복합아파트의 주거용도 부분 포함)로서 각 호(戶), 실(室) 
이 모두 주택으로만 쓰이는 건물내의 수용가재를 말하며 , 피보험자 또는 피보험자와 같은 세대에 속하는 
사람의 소유물 (생활용품 , 집기•비품 등)에 한합니다 .
②제1항에도 불구하고 아래의 물건은 보험의 목적에 포함되지 않습니다 .
1.통화, 유가증권 , 인지, 우표 및 이와 비슷한 것
2.귀금속 , 귀중품 (무게나 부피가 휴대할 수 있으며 점당 300만원 이상), 보옥, 보석, 글, 그림, 골동품 , 조각품 및 
이와 비슷한 것
3.원고, 설계서 , 도안, 물건의 원본, 모형, 증서, 장부, 금형(쇠틀), 목형(나무틀 ), 소프트웨어 및 이와 비슷한 것
4.자동차 (자동 2륜차 및 자동 3륜차 포함)",428,기타
235,제4조(보험금을 지급하지 않는 사유),"제4조(보험금을 지급하지 않는 사유)
 
회사는 보험의 목적에 다음 각 호와 같은 사유로 생긴 손해에 대하여 보상하지 않습니다 .
1.계약자 또는 피보험자의 고의 또는 중대한 과실로 생긴 도난
2.피보험자의 가족, 친족, 고용인 , 동거인 , 숙박인 또는 감수인 (監守人)이 저지르거나 가담한 도난
3.전쟁, 폭동, 소요 또는 그 밖의 사변으로 생긴 손해
4.화재나 지진, 분화, 해일, 폭발 또는 그 밖의 변재가 일어났을 때에 생긴 도난
5.보험의 목적이 건물 구내 밖에 있는 동안에 생긴 도난
6.상점, 영업소 , 창고 또는 작업장 안에 있는 상품, 원료 또는 영업소용 집기 등을 보험의 목적으로 한 때에 
=== Page 75 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025고객이나 그 밖의 사람에 의한 좀도둑이나 외부 침입의 흔적이 없이 생긴 분실 또는 망실의 손해
7.보험의 목적이 들어 ",537,보장내용
236,제2조(보상하는 손해),"제2조(보상하는 손해)
의 사고가 생긴 때에는 보험계약자 또는 피보험자는 지체없이 이를 
회사에 알려야 합니다 .
②계약자 또는 피보험자가 제1항의 통지를 게을리 하여 손해가 증가된 때에는 회사는 그 증가된 손해는 
보상하지 않습니다 .
③회사가 제1항에 대한 손해의 사실을 확인하기 어려운 경우에는 계약자 또는 피보험자에게 필요한 증거자료의 
제출을 요청할 수 있습니다 .
④회사는 제1항에 대한 통지를 받은 때에는 사고가 발생한 건물 또는 그 구내와 거기에 들어있는 피보험자의 
소유물을 조사할 수 있습니다 .",288,기타
237,제6조(보험금의 청구),"제6조(보험금의 청구)
 
피보험자는 다음의 서류를 제출하고 보험금을 청구하여야 합니다 .
1.보험금 청구서 (회사양식 )
2.신분증 (주민등록증이나 운전면허증 등 사진이 붙은 정부기관발행 신분증 , 본인이 아니면 본인의 인감증명서 , 
본인서명사실확인서 또는 안전성과 신뢰성이 확보된 전자적 수단을 활용한 보험수익자 의사표시의 확인방법 
포함)
3.관할경찰서의 도난신고확인서 . 그러나 이를 얻기 어려울 때에는 인근 주민의 확인서
4.기타 회사가 요구하는 증거자료",262,필요서류
238,제7조(보험금의 지급한도 ),"제7조(보험금의 지급한도 )
 
회사가 보상할 손해액은 보험가입금액의 범위안에서 손해가 생긴 때와 곳에서의 보험의 목적의 실제가액을 
한도로 합니다 . 그러나 다른 계약이 있을 때에는",103,보장내용
239,제8조(지급보험금의 계산),"제8조(지급보험금의 계산)
 
①회사가 지급할 보험금은 아래와 같이 계산합니다 .
1.보험가입금액이 보험가액의 80% 해당액과 같거나 클 때 : 보험가입금액을 한도로 손해액 전액. 그러나 
보험가입금액이 보험가액보다 클 때에는 보험가액을 한도로 합니다 .
2.보험가입금액이 보험가액의 80% 해당액보다 작을 때 : 보험가입금액을 한도로 아래의 금액
   손해액 ×보험가입금액
보험가액의 80% 해당액
②동일한 계약의 목적과 동일한 사고에 관하여 보험금을 지급하는 다른 계약(공제계약을 포함합니다 )이 있고 
이들의 보험가입금액의 합계액이 보험가액보다 클 경우에는 아래에 따라 지급보험금을 계산합니다 . 이 경우 
보험자 1인에 대한 보험금 청구를 포기한 경우에도 다른 보험자의 지급보험금 결정에는 영향을 미치지 
않습니다 .
1.다른 계약이 이 계약과 지급보험금의 계산방법이 같은 경우 :
   손해액 ×이 계약의 보험가입금액
이 계약과 다른 계약의 보험가입금액 합계액
2.다른 계약이 이 계약",775,보장내용
240,제10조(도난품의 귀속),"제10조(도난품의 귀속)
 
회사가 보험금을 지급하였을 때에는 도난당한 보험의 목적에 대하여 보험금의 보험가액에 대한 비율로 소유권을 
가집니다 . 그러나 피보험자는 그 보험금에 해당하는 금액을 회사에 내고 그 도난품의 소유권을 차지할 수 
있습니다 .",142,보장내용
241,제11조(손해방지의무 ),"제11조(손해방지의무 )
 
보험사고가 생긴 때에는 계약자 또는 피보험자는 손해의 방지와 경감에 힘써야 합니다 . 만약, 계약자 또는 
피보험자가 고의 또는 중대한 과실로 이를 게을리한 때에는 방지 또는 경감할 수 있었을 것으로 밝혀진 값을 
손해액에서 뺍니다 .",148,기타
242,제13조(대위권 ),"제13조(대위권 )
 
①회사가 보험금을 지급한 때(현물보상한 경우를 포함합니다 )에는 회사는 지급한 보험금 한도내에서 계약자 
또는 피보험자가 제3자에 대하여 가지는 손해배상청구권을 취득합니다 . 다만, 회사가 보상한 금액이 
피보험자가 입은 손해의 일부인 경우에는 피보험자의 권리를 침해하지 않는 범위내에서 그 권리를 
취득합니다 .
②계약자 또는 피보험자는 제1항에 의하여 회사가 취득한 권리를 행사하거나 지키는 것에 관하여 필요한 
조치를 하여야 하며 또한 회사가 요구하는 증거 및 서류를 제출하여야 합니다 .
③회사는 제1항 및 제2항에 불구하고 타인을 위한 계약의 경우에는 계약자에 대한 대위권을 포기합니다 .
④회사는 제1항에 따른 권리가 계약자 또는 피보험자와 생계를 같이 하는 가족에 대한 것인 경우에는 그 
권리를 취득하지 못합니다 . 다만, 손해가 그 가족의 고의로 인하여 발생한 경우에는 그 권리를 취득합니다 .",467,보장내용
243,제14조(사기에 의한 계약),"제14조(사기에 의한 계약)
 
계약자 , 피보험자 또는 이들의 대리인의 사기에 의하여 계약이 성립되었음을 회사가 증명하는 경우에는 
계약체결일부터 5년 이내(사기사실을 안 날부터 1개월 이내)에 계약을 취소할 수 있습니다 .",127,기타
244,제15조(계약의 무효),"제15조(계약의 무효)
 
계약을 맺을 때에 보험의 목적에 이미 사고가 발생하였을 경우 이 계약은 무효로 합니다 . 다만, 회사의 고의 또는 
과실로 계약이 무효로 된 경우와 회사가 승낙 전에 무효임을 알았거나 알 수 있었음에도 불구하고 보험료를 
반환하지 않은 경우에는 보험료를 납입한 날의 다음날부터 반환일까지의 기간에 대하여 회사는 보험개발원이 
공시하는 보험계약대출이율을 연단위 복리로 계산한 금액을 더하여 돌려 드립니다 .",243,기타
245,제16조(타인을 위한 계약),"제16조(타인을 위한 계약)
 
①계약자는 타인을 위한 계약을 체결하는 경우에 그 타인의 위임이 없는 때에는 반드시 이를 회사에 알려야 
하며, 이를 알리지 않았을 때에는 그 타인은 이 계약이 체결된 사실을 알지 못하였다는 사유로 회사에 이의를 
제기할 수 없습니다 .
②타인을 위한 계약에서 보험사고가 발생한 경우에 계약자가 그 타인에게 보험사고의 발생으로 생긴 손해를 
=== Page 77 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025배상한 때에는 계약자는 그 타인의 권리를 해하지 않는 범위 안에서 회사에 보험금의 지급을 청구할 수 
있습니다 .",365,보장내용
246,제17조(제1회 보험료 및 회사의 보장개시 ),"제17조(제1회 보험료 및 회사의 보장개시 )
 
①회사는 계약의 청약을 승낙하고 제1회 보험료 등을 받은 때부터 이 약관이 정한 바에 따라 보장을 합니다 .
②회사가 계약자로부터 계약의 청약과 함께 제1회 보험료 등을 받은 경우에 그 청약을 승낙하기 전에 계약에서 
정한 보험금 지급사유가 생긴 때에는 회사는 계약상의 보장을 합니다 .
③제2항의 규정에도 불구하고 회사는 다음 중 한 가지에 해당되는 경우에는 보장을 하지 않습니다 .
1.보통약관",251,보장내용
247,제30조(중대사유로 인한 해지),"제30조(중대사유로 인한 해지)
의 규정을 준용하여 회사가 보장을 하지 않을 수 있는 경우
④계약자가 제1회 보험료 등을 자동이체 또는 신용카드로 납입하는 경우에는 자동이체신청 및 신용카드매출 
승인에 필요한 정보를 회사에 제공한 때가 제1회 보험료 등을 납입한 때가 되나, 계약자의 책임있는 사유로 
자동이체 또는 매출승인이 불가능한 경우에는 제1회 보험료 등이 납입되지 않은 것으로 봅니다 .
⑤계약이 갱신되는 경우에는 제1항 내지 제3항에 의한 보장은 기존 계약에 의한 보장이 종료하는 때부터 
적용합니다 .",288,기타
248,제5조(보험금을 지급하지 않는 사유),"제5조(보험금을 지급하지 않는 사유)
 제2항의 제1호에도 불구하고 피보험자가 보험기간중에 
전문등반 (전문적인 등산용구를 사용하여 암벽 또는 빙벽을 오르내리거나 특수한 기술, 경험, 사전훈련을 필요로 
하는 등반을 말합니다 ), 글라이더 조종, 스카이다이빙 , 스쿠버다이빙 , 행글라이딩을 하는 동안에 보통약관",176,보장내용
249,제5조(보험금을 지급하지 않는 사유),"제5조(보험금을 지급하지 않는 사유)
 제2항의 제2호에도 불구하고 피보험자가 보험기간중에 
모터보트 , 자동차 또는 오토바이에 의한 경기, 시범, 흥행(이를 위한 연습을 포함합니다 ) 또는 시운전 (다만, 
공용도로상에서 시운전을 하는 동안 보험금 지급사유가 발생한 경우에는 보장하여  드립니다 )을 하는 동안에 
보통약관",182,보장내용
250,제2조(준용규정 ),"제2조(준용규정 )

=== Page 78 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025이 특별약관에 정하지 아니한 사항은 보통약관을 따릅니다 .
해외여행중 중대사고 구조송환비용 운동위험 추가특별약관",168,기타
251,제5조(보험금을 지급하지 않는 사유),"제5조(보험금을 지급하지 않는 사유)
 제2항의 제1호 및 제2호에도 불구하고 피보험자가 
보험기간중에 전문등반 (전문적인 등산용구를 사용하여 암벽 또는 빙벽을 오르내리거나 특수한 기술, 경험, 
사전훈련을 필요로 하는 등반을 말합니다 ), 글라이더 조종, 스카이다이빙 , 스쿠버다이빙 , 행글라이딩을 하는 
동안이나 모터보트 , 자동차 또는 오토바이에 의한 경기, 시범, 흥행(이를 위한 연습을 포함합니다 ) 또는 
시운전 (다만, 공용도로상에서 시운전을 하는 동안 보험금 지급사유가 발생한 경우에는 보장하여  드립니다 )을 
하는 동안에 해외여행중 중대사고 구조송환비용 특별약관",326,보장내용
252,제1조(계약의 적용 범위),"제1조(계약의 적용 범위)

①피보험자가 다음중 한가지의 단체에 소속되어야 하며, 단체를 대표하여 계약자로 된 자가 단체보험 계약상의 
모든 권리, 의무를 행사할 수 있어야 합니다 .
1.제1종 단체
=== Page 79 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025동일한 회사, 사업장 , 관공서 , 국영기업체 , 조합 등 5인 이상의 근로자를 고용하고 있는 단체. 다만, 사업장 , 
직제, 직종 등으로 구분되어 있는 경우의 단체소속 여부는 관련법규 등에서 정하는 바에 따릅니다 .
2.제2종 단체
비영리법인단체 또는 변호사회 , 의사회등 동업자단체로서 5인 이상의 구성원이 있는 단체
3.제3종 단체
그밖에 단체의 구성원을 확정시킬 수 있고 계약의 일괄적인 관리가 가능한 단체로서 5인 이상의 구성원이 
있는 단체
②제1항의 대상단체에 소속된 자로서 동일한 보험계약을 체결한 5인 이상의 피",712,기타
253,제2조(상법 제735조3의 적용),"제2조(상법 제735조3의 적용)

①제1조의 단체가 피보험자를 확정할 수 있고 계약의 일괄적 관리가 가능하며 , 규약에 따라 계약을 체결하는 
경우 피보험자의 서면에 의한 동의를 얻지 않아도 되며, 계약자에게만 보험증권을 드릴 수 있습니다 .
②제1항의 규약은 보험의 종류 및 일괄 가입에 관한 사항이 포함되어야 하며, 동의 또는 협의를 통하여 
피보험자들의 의사가 규약에 반영될 수 있어야 합니다 . 다만, 보험수익자를 계약자 등 피보험자의 이해에 
반하는 자로 지정하는 경우에는 해당 내용이 규약에 반영되어야 하며, 반영되지 않은 경우에는 별도 
피보험자의 동의를 받아야 합니다 .
③보험회사는 계약자를 통해 단체의 규약이 제2항을 충족하고 있는 지 확인을 해야 하며, 계약자는 이에 
협조하여야 합니다 .",399,기타
254,제3조(단체요율의 적용),"제3조(단체요율의 적용)

①제1조의 단체는 단체요율을 적용할 수 있습니다 . 다만, 제3종 단체는 구성원이 명확하고 위험의 동질성이 
확보되어야 합니다 .
②단체 구성원의 일부만을 대상으로 가입하는 경우에는 대상단체의 위험과 피보험단체의 위험의 동질성이 
유지되어야 합니다 .",156,기타
255,제4조(보험의 목적의 증가 감소 또는 교체),"제4조(보험의 목적의 증가 감소 또는 교체)
 
①계약을 맺은 후 보험의 목적을 증가, 감소 또는 교체코자 하는 경우에는 계약자 또는 피보험자는 지체없이 
서면으로 그 사실을 회사에 알리고 회사의 승인을 받아야 합니다 .
②이 계약기간 중 보험의 목적 감소의 경우는 당해 보험의 목적의 계약은 해지된 것으로 하며 새로이 증가 
또는 교체되는 보험의 목적의 보험기간은 이 계약의 남은 보험기간으로 하고, 이로 인하여 발생되는 추가 
또는 환급보험료는 일단위로 계산하여 받거나 돌려 드립니다 .
③회사는 제1항 및 제2항을 위반하였을 경우에 새로이 증가 또는 교체되는 해당 보험의 목적에 대하여는 
보상하여 드리지 아니합니다 .
④제1항에 따라 보험의 목적이 교체되는 경우에는 보험의 목적 교체전 계약과 동일한 보장조건 및 인수기준에 
따라 가입될 수 있으며 , 보험의 목적 교체시점부터 잔여 보험기간 (보험의 목적 교체전 계약의 보험기간 
만료일 )까지 보상하여 드립니다 .",489,기타
256,제5조(개별계약으로의 전환),"제5조(개별계약으로의 전환)

①피보험자가 퇴직 등의 사유로 인하여 피보험단체에서 탈퇴하는 경우 피보험자가 보험료의 일부를 부담한 
경우에 한하여 탈퇴일로부터 1개월 이내에 계약자 또는 피보험자는 회사의 승낙을 얻어 개별계약으로 전환할 
=== Page 80 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025수 있으며 , 이 경우 피보험자는 개별계약의 계약자가 됩니다 .
②제1항에 따라 개별계약으로 전환시에는 전환후 피보험자의 보험기간은 이 계약의 남은 기간으로 하고, 이로 
인하여 발생하는 추가 또는 환급되는 보험료는 보험료 및 책임준비금 산출방법서에서 정한 바에 따라 
일단위로 계산하여 받거나 돌려 드립니다 .",400,기타
257,제6조(보험증권 (보험가입증서 ),"제6조(보험증권 (보험가입증서 )
의 발급) 
①회사는 보험계약자에게 보험증권 (보험가입증서 )을 드려야 하고, 그 약관의 주요한 내용을 알려드립니다 .
②보험계약자의 요청이 있을 경우, 개별 피보험자에게는 가입증명서를 발급하여 드립니다 .",135,기타
